index,bearing,latitude_geo,longitude_geo,speed_over_ground,desired_operating_speed_engine,engine_speed,fuel_delivery_pressure_sensor,fuel_pressure,fuel_rate,level_engine_coolant,load,engine_oil_filter_diff_pressure_j1939,oil_pressure,position_accelerator_pedal_1,position_engine_throttle,potential_battery_power_input_1,pressure_diff_fuel_filter,pressure_engine_coolant ,pressure_engine_crankcase,pressure_engine_inlet_air,pressure_engine_intake_manifold_1,rated_speed_engine,running_hours,temperature_ambient_air,temperature_engine_air_inlet,temperature_engine_coolant,temperature_engine_fuel_1,temperature_engine_intake_manifold_1,left_manifold_exh_gas_temperature,right_manifold_exh_gas_temperature,total_average_fuel_rate_engine,total_fuel_used_engine,transmission_1_oil_pressure,transmission_oil_temperature_1,trip_fuel_engine,acceleration_x,acceleration_y,acceleration_z,operation,year,month,day,hour,minute,second
187,98.6753,50.417496,7.560413,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,113,90.406,84.45,34824,13.090909,26,34824,0.0206264,-0.12333888,0.00306432,0,2021,6,1,0,17,6
188,98.6753,50.417496,7.560413,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,113,90.406,84.45,34824,13.090909,26,34824,0.02005184,-0.11855088,0.0114912,0,2021,6,1,0,17,11
189,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,113,90.406,84.45,34824,13.090909,26,34824,0.02005184,-0.11855088,0.0114912,0,2021,6,1,0,17,21
190,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,113,90.406,84.45,34824,13.090909,26,34824,0.02005184,-0.11855088,0.0114912,0,2021,6,1,0,17,22
191,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.02005184,-0.11855088,0.0114912,0,2021,6,1,0,17,23
192,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.01909424,-0.1206576,-0.00229824,0,2021,6,1,0,17,24
193,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64.09091,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.01564688,-0.1177848,0.00344736,0,2021,6,1,0,17,36
194,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.01564688,-0.1177848,0.00344736,0,2021,6,1,0,17,37
195,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.0129656,-0.11337984,0.00593712,0,2021,6,1,0,17,49
196,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.0129656,-0.11337984,0.00593712,0,2021,6,1,0,17,52
197,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.0129656,-0.11337984,0.00593712,0,2021,6,1,0,17,53
198,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.0129656,-0.11337984,0.00593712,0,2021,6,1,0,17,54
199,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.0129656,-0.11337984,0.00593712,0,2021,6,1,0,17,55
200,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,13.090909,26,34824,0.00970976,-0.11835936,0.00804384,0,2021,6,1,0,18,1
201,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,16,26,34824,0.00970976,-0.11835936,0.00804384,0,2021,6,1,0,18,8
202,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,16,26,34824,0.02522288,-0.12199824,0.00057456,0,2021,6,1,0,18,13
203,98.6753,50.417496,7.560412,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,16,26,34824,0.02522288,-0.12199824,0.00057456,0,2021,6,1,0,18,22
204,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,16,26,34824,0.02522288,-0.12199824,0.00057456,0,2021,6,1,0,18,23
205,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.156,84.45,34824,16,26,34824,0.02522288,-0.12199824,0.00057456,0,2021,6,1,0,18,24
206,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.406,84.45,34824,16,26,34824,0.02522288,-0.12199824,0.00057456,0,2021,6,1,0,18,25
207,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,0.90909094,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.406,84.45,34824,16,26,34824,0.01315712,-0.12333888,0.00153216,0,2021,6,1,0,18,26
208,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.406,84.45,34824,14.4,26,34824,0.01851968,-0.11548656,0.00172368,0,2021,6,1,0,18,38
209,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.125,90.406,84.45,34824,14.4,26,34824,0.01373168,-0.11146464,0.00229824,0,2021,6,1,0,18,51
210,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,14.4,26,34824,0.01373168,-0.11146464,0.00229824,0,2021,6,1,0,18,53
211,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,14.4,26,34824,0.01373168,-0.11146464,0.00229824,0,2021,6,1,0,18,54
212,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,14.4,26,34824,0.01373168,-0.11146464,0.00229824,0,2021,6,1,0,18,55
213,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.6,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,14.4,26,34824,0.012008,-0.11606112,0.00248976,0,2021,6,1,0,19,3
214,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,16,26,34824,0.012008,-0.11606112,0.00248976,0,2021,6,1,0,19,7
215,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,16,26,34824,0.01468928,-0.11452896,0.0057456,0,2021,6,1,0,19,16
216,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.781,89.469,84.45,34824,16,26,34824,0.01468928,-0.11452896,0.0057456,0,2021,6,1,0,19,23
217,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,16,26,34824,0.01468928,-0.11452896,0.0057456,0,2021,6,1,0,19,24
218,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,16,26,34824,0.01468928,-0.11452896,0.0057456,0,2021,6,1,0,19,25
219,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,16,26,34824,0.01813664,-0.11223072,0.01110816,0,2021,6,1,0,19,28
220,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,14.545455,26,34824,0.01813664,-0.11223072,0.01110816,0,2021,6,1,0,19,38
221,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,14.545455,26,34824,0.01564688,-0.12678625,0.00497952,0,2021,6,1,0,19,41
222,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,14.545455,26,34824,0.0148808,-0.13080816,0.00268128,0,2021,6,1,0,19,53
223,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,89.469,84.45,34824,14.545455,26,34824,0.0148808,-0.13080816,0.00268128,0,2021,6,1,0,19,54
224,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26,34824,0.0148808,-0.13080816,0.00268128,0,2021,6,1,0,19,55
225,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26,34824,0.0148808,-0.12276432,0.0067032,0,2021,6,1,0,20,5
226,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.4,26,34824,0.0148808,-0.12276432,0.0067032,0,2021,6,1,0,20,8
227,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.4,26,34824,0.01813664,-0.13425551,-0.00134064,0,2021,6,1,0,20,18
228,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.4,26,34824,0.01813664,-0.13425551,-0.00134064,0,2021,6,1,0,20,23
229,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.4,26,34824,0.01813664,-0.13425551,-0.00134064,0,2021,6,1,0,20,24
230,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.4,26,34824,0.01813664,-0.13425551,-0.00134064,0,2021,6,1,0,20,25
231,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.4,26,34824,0.02043488,-0.1283184,0.00536256,0,2021,6,1,0,20,30
232,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.545455,26.09091,34824,0.02043488,-0.1283184,0.00536256,0,2021,6,1,0,20,37
233,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.545455,26.09091,34824,0.02081792,-0.12410496,0.00689472,0,2021,6,1,0,20,42
234,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,112.125,88.531,84.45,34824,14.545455,26.09091,34824,0.02081792,-0.12410496,0.00689472,0,2021,6,1,0,20,53
235,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26.09091,34824,0.02081792,-0.12410496,0.00689472,0,2021,6,1,0,20,54
236,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26.09091,34824,0.01737056,-0.11414592,0.0114912,0,2021,6,1,0,20,55
237,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26.09091,34824,0.01737056,-0.11414592,0.0114912,0,2021,6,1,0,20,56
238,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,26.09091,34824,0.01430624,-0.1082088,0.0057456,0,2021,6,1,0,21,7
239,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,25.90909,34824,0.01430624,-0.1082088,0.0057456,0,2021,6,1,0,21,8
240,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,25.90909,34824,0.01219952,-0.11069856,0.01283184,0,2021,6,1,0,21,20
241,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,25.90909,34824,0.01219952,-0.11069856,0.01283184,0,2021,6,1,0,21,23
242,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,14.545455,25.90909,34824,0.01219952,-0.11069856,0.01283184,0,2021,6,1,0,21,24
243,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,14.545455,25.90909,34824,0.01219952,-0.11069856,0.01283184,0,2021,6,1,0,21,25
244,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,14.545455,25.90909,34824,0.01219952,-0.11069856,0.01283184,0,2021,6,1,0,21,26
245,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,14.545455,25.90909,34824,0.01564688,-0.1168272,0.00076608,0,2021,6,1,0,21,32
246,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,12.8,26,34824,0.01564688,-0.1168272,0.00076608,0,2021,6,1,0,21,38
247,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,12.8,26,34824,0.00779456,-0.13463856,-0.00057456,0,2021,6,1,0,21,45
248,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,2,0,412.35,0,0,64,0,65,110.313,88.531,84.45,34824,12.8,26,34824,0.00779456,-0.13463856,-0.00057456,0,2021,6,1,0,21,53
249,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,12.8,26,34824,0.00779456,-0.13463856,-0.00057456,0,2021,6,1,0,21,54
250,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,12.8,26,34824,0.00779456,-0.13463856,-0.00057456,0,2021,6,1,0,21,55
251,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,12.8,26,34824,0.00779456,-0.13463856,-0.00057456,0,2021,6,1,0,21,56
252,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,12.8,26,34824,0.00032528,-0.134064,0.01072512,0,2021,6,1,0,21,57
253,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,11.636364,26,34824,0.00032528,-0.134064,0.01072512,0,2021,6,1,0,22,8
254,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,11.636364,26,34824,0.01219952,-0.11261376,0.0114912,0,2021,6,1,0,22,9
255,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,11.636364,26,34824,0.0053048,-0.12046608,0.00363888,0,2021,6,1,0,22,22
256,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,11.636364,26,34824,0.0053048,-0.12046608,0.00363888,0,2021,6,1,0,22,23
257,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,111.219,88.531,84.45,34824,11.636364,26,34824,0.0053048,-0.12046608,0.00363888,0,2021,6,1,0,22,24
258,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,110.563,88.531,84.45,34824,11.636364,26,34824,0.0053048,-0.12046608,0.00363888,0,2021,6,1,0,22,25
259,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,110.563,88.531,84.45,34824,11.636364,26,34824,0.0053048,-0.12046608,0.00363888,0,2021,6,1,0,22,26
260,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,110.563,88.531,84.45,34824,11.636364,26,34824,0.01622144,-0.12582864,0.00517104,0,2021,6,1,0,22,34
261,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.563,88.531,84.45,34824,13.090909,25.90909,34824,0.01622144,-0.12582864,0.00517104,0,2021,6,1,0,22,39
262,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.563,88.531,84.45,34824,13.090909,25.90909,34824,0.01947728,-0.13061664,-0.00689472,0,2021,6,1,0,22,47
263,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.563,88.531,84.45,34824,13.090909,25.90909,34824,0.01947728,-0.13061664,-0.00689472,0,2021,6,1,0,22,54
264,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.563,88.531,84.45,34824,13.090909,25.90909,34824,0.01947728,-0.13061664,-0.00689472,0,2021,6,1,0,22,55
265,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.313,88.281,84.45,34824,13.090909,25.90909,34824,0.01947728,-0.13061664,-0.00689472,0,2021,6,1,0,22,56
266,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.313,88.281,84.45,34824,13.090909,25.90909,34824,0.01947728,-0.13061664,-0.00689472,0,2021,6,1,0,22,57
267,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.909092,0,65,110.313,88.281,84.45,34824,13.090909,25.90909,34824,0.01545536,-0.12659472,0.00440496,0,2021,6,1,0,23,0
268,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,110.313,88.281,84.45,34824,14.4,25.9,34824,0.01545536,-0.12659472,0.00440496,0,2021,6,1,0,23,8
269,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,64,0,65,110.313,88.281,84.45,34824,14.4,25.9,34824,0.01564688,-0.1129968,0.00344736,0,2021,6,1,0,23,12
270,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,109.406,88.281,84.45,34824,14.4,25.9,34824,0.01564688,-0.1129968,0.00344736,0,2021,6,1,0,23,24
271,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,109.406,88.281,84.45,34824,14.4,25.9,34824,0.01545536,-0.1254456,0.014364,0,2021,6,1,0,23,25
272,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,109.406,88.281,84.45,34824,14.4,25.9,34824,0.01545536,-0.1254456,0.014364,0,2021,6,1,0,23,26
273,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,64,0,65,109.406,88.281,84.45,34824,14.4,25.9,34824,0.016796,-0.1350216,0.01359792,0,2021,6,1,0,23,37
274,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.016796,-0.1350216,0.01359792,0,2021,6,1,0,23,38
275,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.00894368,-0.11759328,0.00842688,0,2021,6,1,0,23,50
276,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.00894368,-0.11759328,0.00842688,0,2021,6,1,0,23,54
277,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.00894368,-0.11759328,0.00842688,0,2021,6,1,0,23,55
278,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.00894368,-0.11759328,0.00842688,0,2021,6,1,0,23,56
279,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.00894368,-0.11759328,0.00842688,0,2021,6,1,0,23,57
280,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.81818,0,65,109.406,88.281,84.45,34824,11.636364,25.90909,34824,0.01181648,-0.1187424,0.0076608,0,2021,6,1,0,24,2
281,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,88.281,84.45,34824,16,26,34824,0.01181648,-0.1187424,0.0076608,0,2021,6,1,0,24,9
282,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,88.281,84.45,34824,16,26,34824,0.01602992,-0.10859184,0.0086184,0,2021,6,1,0,24,14
283,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,88.281,84.45,34824,16,26,34824,0.01602992,-0.10859184,0.0086184,0,2021,6,1,0,24,24
284,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.7,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,88.281,84.45,34824,16,26,34824,0.01602992,-0.10859184,0.0086184,0,2021,6,1,0,24,25
285,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,87.594,84.45,34824,16,26,34824,0.01602992,-0.10859184,0.0086184,0,2021,6,1,0,24,26
286,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.727272,0,65,109.406,87.594,84.45,34824,16,26,34824,0.01468928,-0.11261376,0.00804384,0,2021,6,1,0,24,27
287,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,109.406,87.594,84.45,34824,14.4,26,34824,0.01468928,-0.11261376,0.00804384,0,2021,6,1,0,24,38
288,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,109.406,87.594,84.45,34824,14.4,26,34824,0.01047584,-0.10878336,0.01129968,0,2021,6,1,0,24,39
289,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,109.406,87.594,84.45,34824,14.4,26,34824,0.0196688,-0.11931696,-0.00172368,0,2021,6,1,0,24,52
